PD flag,PD proba,Stimulation proba (rounded),CTX rate (Hz),ISI mean (ms),ISI std (ms),,,
0,0.135,0,3.875,267.2167,41.715,,,
0,0.069,1,6,163.6985,54.324,,,
0,0.06,0,3.875,278.665,49.8049,,,
0,0.015,1,6.375,155.1127,35.5224,,,
0,0.001,0,2.625,244.2067,11.1382,,,
0,0.043,1,6.625,152.541,37.7054,,,
0,0.335,1,7,138.3555,34.3684,,,
0,0.063,1,6.75,139.4755,39.1247,,,
0,0.008,1,6.25,142.366,34.1998,,,
0,0.291,1,6.875,136.5717,29.7987,,,
0,0.629,1,5.5,197.9355,100.4844,,,
0,0,1,5.5,145.6008,35.5476,,,
0,0.003,1,6,149.2697,37.4333,,,
0,0.135,1,6.625,151.5913,51.2134,,,
0,0.194,1,6.5,161.1935,54.9866,,,
0,0.089,0,3.25,226.3167,18.5829,,,
0,0.105,1,6.75,149.2073,35.5618,,,
0,0.087,1,6.625,157.2482,44.2518,,,
0,0.254,1,7,154.3285,35.498,,,
0,0.457,1,6.875,126.7525,29.1543,,,
0,0.001,1,5.875,138.5762,41.8087,,,
0,0.034,1,6.5,135.2953,32.6801,,,
0,0.004,1,6.125,135.9388,33.8022,,,
0,0.002,1,6,145.4858,32.3968,,,
0,0.448,1,7.125,136.0677,35.8032,,,
0,0.015,1,6.375,144.0207,34.9899,,,
0,0.443,1,7.25,147.6797,37.4234,,,
0,0.207,1,6.625,157.0465,56.2074,,,
0,0.022,1,6.375,144.0775,48.5749,,,
0,0.538,0,3.625,226.4083,15.1185,,,
0,0.272,1,6.5,164.1035,62.803,,,
0,0.312,1,6.75,164.6628,53.1361,,,
0,0.152,1,6.75,137.1635,30.9456,,,
0,0.02,1,6.375,149.3433,44.1287,,,
0,0.121,1,6.375,163.9075,46.3955,,,
0,0.121,1,6.875,161.2207,44.782,,,
0,0.091,1,6.75,131.2335,35.4783,,,
0,0.107,1,6.375,155.6308,54.4672,,,
0,0.727,0,3.625,215.0067,27.5825,,,
0,0.205,1,6.125,175.6702,59.4758,,,
0,0.086,1,6.875,145.283,43.8395,,,
0,0.302,0,2,98.865,0.615,,,
0,0.498,0,2.5,138.355,8.1279,,,
0,0.015,0,4,296.6467,60.4094,,,
0,0.007,0,3.5,321.9817,68.3914,,,
0,0.001,1,5.75,144.3942,33.3084,,,
0,0.001,1,5.75,132.1837,30.9421,,,
0,0.038,1,6.5,138.1357,31.937,,,
0,0.556,1,7.5,146.1068,58.0807,,,
0,0.145,1,6.375,160.189,55.8698,,,
0,0,1,5.5,151.1835,32.9858,,,
0,0.761,0,3.5,196.485,30.3648,,,
0,0.043,1,6.25,159.1598,44.4241,,,
0,0.018,0,3,194.095,6.605,,,
0,0.002,0,2.75,213.65,10.2691,,,
0,0.573,1,7,143.8833,26.3496,,,
0,0.299,1,7.375,147.0477,44.6158,,,
0,0.382,1,7.25,136.6797,40.5992,,,
0,0.165,1,6.875,136.15,36.1043,,,
0,0.007,1,6.125,153.1972,40.0718,,,
0,0.098,1,6.875,150.5778,45.4698,,,
0,0.061,1,6.125,157.8178,54.0957,,,
0,0.002,0,2.75,204.18,5.31,,,
0,0.003,1,6,151.675,36.7678,,,
0,0.17,1,6.375,168.7977,49.6756,,,
0,0.056,1,6.375,131.6415,24.241,,,
0,0.027,1,6.625,145.6927,40.7706,,,
0,0.031,1,6.25,148.7162,52.3647,,,
0,0.017,1,6.5,139.873,39.1332,,,
0,0.235,1,7.25,147.344,42.7868,,,
0,0.025,1,6.25,140.2797,23.5652,,,
0,0.043,1,6.375,147.7253,50.7916,,,
0,0.001,1,5.125,159.0328,53.2874,,,
0,0.039,1,6.125,159.1862,48.0095,,,
0,0.001,1,5.375,150.2842,55.2998,,,
0,0.001,1,5.75,139.1468,37.2862,,,
0,0,0,2.875,273.715,10.8009,,,
0,0.131,1,7,144.156,47.9107,,,
0,0.008,1,6.25,143.5935,45.6207,,,
0,0,1,5.5,150.0603,34.0839,,,
0,0.489,1,7.25,141.2697,37.4158,,,
0,0.221,1,6.875,131.934,32.5198,,,
0,0.035,1,6.5,135.2785,32.4404,,,
0,0.008,1,6.375,140.9205,39.2589,,,
0,0.094,1,6.5,151.4845,48.5079,,,
0,0.007,1,6.375,143.79,41.0452,,,
0,0.591,1,7.375,133.2425,39.2138,,,
0,0.058,1,6.75,147.1115,41.9601,,,
0,0.002,1,5.75,151.7277,40.1418,,,
0,0.243,1,7.25,147.209,47.367,,,
0,0,0,2,195.33,10.88,,,
0,0.954,0,3.875,206.045,29.1572,,,
0,0.791,0,3.75,228.055,21.2891,,,
0,0.004,1,6.125,148.5103,34.203,,,
0,0.245,1,6.5,161.9632,62.8695,,,
0,0.563,1,7.375,140.9683,38.6145,,,
0,0.219,1,6.875,131.1623,32.5516,,,
0,0.27,1,6.875,137.9335,30.8762,,,
0,0.002,1,5.375,167.245,36.0024,,,
0,0,1,5.375,133.5758,29.1672,,,
0,0,1,5.5,142.058,30.5225,,,
0,0.138,0,2.25,147.07,12.95,,,
0,0.009,0,3.5,322.665,62.6567,,,
0,0.079,1,6.75,153.2347,44.0174,,,
0,0.153,1,6.75,146.6275,31.9302,,,
0,0.18,1,6.5,172.7313,48.0842,,,
0,0.012,1,6.5,144.2025,42.3921,,,
0,0.883,1,7.375,144.8018,29.0808,,,
0,0.005,1,6.125,135.7243,32.2638,,,
0,0.024,1,6.625,142.0112,41.4146,,,
0,0.756,1,7.5,135.7555,37.3506,,,
0,0.004,1,6,152.1147,39.8436,,,
0,0.14,1,6.5,157.3223,50.5701,,,
0,0.009,1,6.25,134.4003,32.4379,,,
0,0.023,1,6.375,144.6653,48.6111,,,
0,0.633,1,7.5,146.0108,38.9861,,,
0,0.336,1,7.375,143.6515,51.5446,,,
0,0.033,1,5.875,161.6765,55.7278,,,
0,0.043,1,6.375,154.7313,44.6056,,,
0,0.052,1,6.625,134.75,35.0064,,,
0,0.004,0,2.875,246.64,14.78,,,
0,0.003,0,2.5,177.2733,5.2172,,,
0,0.699,0,3.875,246.1383,17.033,,,
0,0,0,2.625,253.395,12.585,,,
0,0.003,0,2.75,198.735,7.405,,,
0,0.001,0,2.625,211.765,15.485,,,
0,0.007,0,3.875,299.9783,75.938,,,
0,0.003,1,6,133.7938,28.1989,,,
0,0.001,0,2.75,232.985,3.735,,,
0,0.045,1,6,157.6025,57.5509,,,
0,0.003,0,2.875,241.495,6.135,,,
0,0.005,1,6.375,138.0413,42.9875,,,
0,0.005,0,2.875,228.605,11.895,,,
0,0.299,1,7.25,141.15,41.9549,,,
0,0.249,1,7.25,149.1398,47.7661,,,
0,0.126,1,6.75,133.1067,32.4374,,,
0,0.011,1,6.125,146.6487,50.7613,,,
0,0.025,1,6.375,134.6203,29.3149,,,
0,0,0,2.375,191.01,2.53,,,
0,0.238,1,7,148.9615,51.5847,,,
0,0.351,1,7.375,137.0715,44.0782,,,
0,0.127,1,7,143.4295,46.9451,,,
0,0.08,1,5.25,187.9878,68.1786,,,
0,0.023,1,6.25,154.5857,44.1239,,,
0,0.009,0,3,223.7083,6.5535,,,
0,0.786,1,7.625,137.441,38.9228,,,
0,0.025,1,6.375,149.8907,30.9362,,,
0,0.006,1,6.125,148.4938,30.7429,,,
0,0.001,0,2.625,213.4833,1.7344,,,
0,0.197,1,7,126.8675,38.9963,,,
0,0.04,1,6.75,138.0333,42.5282,,,
0,0.272,1,7.25,147.4517,51.2123,,,
0,0.004,1,5.75,158.354,44.6883,,,
0,0.059,1,6.625,132.7873,33.6136,,,
0,0.005,1,6.25,142.6197,37.8044,,,
0,0.501,1,7.375,147.5222,38.9507,,,
0,0.183,1,6.75,152.7722,50.2867,,,
0,0.028,1,6.5,125.1013,33.5516,,,
0,0.314,1,7.375,141.9668,44.2107,,,
0,0.005,1,6.125,147.6138,41.1935,,,
0,0.129,1,6.125,175.6232,49.7637,,,
0,0.053,1,6.625,139.0675,35.2139,,,
0,0.116,1,6.375,156.2348,56.008,,,
0,0.004,1,6.125,149.785,35.0615,,,
0,0.236,1,6,178.2822,67.0135,,,
0,0.129,1,6.75,155.7385,46.5198,,,
0,0.689,0,3.625,230.5417,34.53,,,
0,0.233,1,6.25,169.4072,65.1035,,,
0,0.003,1,5.5,162.9033,44.186,,,
0,0.01,1,6.125,149.8285,26.4908,,,
0,0.03,1,6.375,155.3692,42.6867,,,
0,0.021,1,6.25,146.5443,51.4295,,,
0,0.055,0,4.375,265.6033,48.8974,,,
0,0.006,1,6,126.4898,25.161,,,
0,0.007,1,6.375,141.6493,43.4176,,,
0,0.233,1,6.875,151.7318,52.0785,,,
0,0.274,1,7,145.0062,36.4161,,,
0,0.003,1,6.125,140.1395,42.7517,,,
0,0.002,1,5.625,156.1708,45.0062,,,
0,0.171,1,7.125,156.515,46.4024,,,
0,0.03,0,3.5,301.02,38.92,,,
0,0.068,1,6.375,159.1708,44.3915,,,
0,0.005,1,6.125,135.7525,30.6007,,,
0,0.066,1,6.75,137.2787,38.6261,,,
0,0.002,1,5.625,125.3158,18.7072,,,
0,0.325,1,6.625,163.261,62.5568,,,
0,0.41,1,7.125,141.311,36.3924,,,
0,0.488,1,7.375,147.5868,39.2228,,,
0,0.003,1,5.625,154.2385,53.4459,,,
0,0.063,1,6.5,131.6408,27.2589,,,
0,0.007,1,5.75,161.4772,46.4155,,,
0,0.165,1,6.875,149.135,36.5397,,,
0,0.099,1,6.75,139.0722,35.5094,,,
0,0.145,1,6.75,139.725,31.728,,,
0,0.192,1,6.75,153.6557,50.3481,,,
0,0.109,1,6.75,143.7502,35.0194,,,
0,0.048,1,6.75,143.3436,42.9347,,,
0,0.023,1,6.5,150.7883,41.7408,,,
0,0.053,1,6.75,142.6592,40.5935,,,
0,0.049,1,6.125,161.8508,46.8799,,,
0,0.008,1,5.75,160.0387,49.567,,,
0,0.043,1,6.625,148.664,37.5579,,,
0,0.121,1,7,141.1957,45.8237,,,
0,0.058,1,6.5,149.5862,29.3566,,,
0,0.006,1,5.625,168.2543,39.2651,,,
0,0.137,1,7,147.0392,48.0692,,,
0,0.348,1,7.375,141.0755,43.5028,,,
0,0.012,1,6,156.8767,45.1718,,,
0,0,0,2.5,302.355,4.865,,,
0,0.02,1,6.375,138.9017,31.6549,,,
0,0.009,1,6.125,146.2852,49.5832,,,
0,0.003,0,2.75,231.325,21.855,,,
0,0.018,1,6.375,132.5122,31.8774,,,
0,0.002,1,6,139.1947,32.9549,,,
0,0.268,1,6.25,172.7848,64.0718,,,
0,0.032,1,6.5,138.0278,33.6029,,,
0,0.023,0,3,208.68,17.71,,,
0,0.142,1,6.125,166.1563,62.7351,,,
0,0.16,1,7,147.2637,39.8653,,,
0,0.003,0,3.125,265.025,4.7263,,,
0,0.449,1,7.125,140.0657,35.697,,,
0,0.015,1,6.375,147.3198,35.4579,,,
0,0.961,0,4,220.3317,20.2127,,,
0,0.017,1,6.375,137.706,33.1548,,,
0,0.001,1,6,141.3722,38.0667,,,
0,0.001,0,2.625,191.805,2.765,,,
0,0.064,1,6.75,150.7762,43.5362,,,
0,0.03,0,3.125,246.22,21.59,,,
0,0.004,1,6.125,147.0445,41.4123,,,
0,0.003,0,2.625,190.9317,12.8752,,,
0,0.004,1,6.125,148.7885,38.4984,,,
0,0.013,1,6.375,138.8997,35.6202,,,
0,0.001,1,5.75,150.73,34.7879,,,
0,0.17,1,6.875,133.5785,35.6098,,,
0,0.017,1,6.25,135.1128,26.5135,,,
0,0.001,1,5.125,158.95,55.6436,,,
0,0.04,1,6.75,140.3723,42.6515,,,
0,0.035,1,6.625,136.1178,38.4159,,,
0,0.105,1,6.875,147.3925,47.0363,,,
0,0.238,0,4.25,252.805,38.4219,,,
0,0.006,1,6.375,141.4345,42.566,,,
0,0.165,1,7.125,144.0592,44.6395,,,
0,0.397,1,6.375,166.9317,73.5041,,,
0,0.002,1,6,140.6442,35.1272,,,
0,0.001,1,5.625,147.6667,33.514,,,
0,0.064,1,6.25,154.4748,52.6253,,,
0,0.298,1,6.375,171.7415,61.5612,,,
0,0,0,2.75,267.395,6.275,,,
0,0.538,1,7.375,145.4283,38.4507,,,
0,0.294,1,7.375,145.1385,44.5213,,,
0,0.001,1,5.625,154.6592,37.0661,,,
0,0.081,1,6.5,152.5122,46.5484,,,
0,0.055,0,4.25,263.1767,53.7567,,,
0,0.78,1,7.125,125.7202,30.6021,,,
0,0.005,1,6,150.305,42.9837,,,
0,0.091,0,4.375,270.3083,74.3381,,,
0,0.005,1,6.25,134.3732,37.4815,,,
0,0.069,1,6.5,138.6892,26.5337,,,
0,0.148,0,4.375,262.2,27.8479,,,
0,0.109,1,6.625,129.0555,29.3363,,,
0,0.177,1,7.125,156.3765,46.6379,,,
0,0.153,1,6.375,157.7582,63.1848,,,
0,0.069,1,6.75,151.708,43.6898,,,
0,0.029,0,3.25,254.1167,10.5465,,,
0,0.689,1,7.5,138.7582,38.7264,,,
0,0.003,1,6.125,147.192,38.3897,,,
0,0.079,0,4,266.7167,50.5188,,,
0,0.003,1,6.125,142.214,36.408,,,
0,0.306,1,7.375,142.1532,44.3888,,,
0,0.161,1,7,144.4673,40.2613,,,
0,0.015,1,6.375,139.7007,34.6623,,,
0,0.015,0,3,249.49,30.84,,,
0,0.003,1,6.125,138.3883,37.2929,,,
0,0.049,1,6.75,145.5792,41.4041,,,
0,0.011,0,3,226.035,10.5661,,,
0,0.042,1,6.25,159.5895,44.1683,,,
0,0.113,1,6.75,139.2905,34.2481,,,
0,0.015,0,3.125,363.525,26.865,,,
0,0.272,1,6.125,183.2388,43.1522,,,
0,0.014,1,6.5,148.0665,40.7052,,,
0,0.07,1,6.5,152.4052,45.9794,,,
0,0.071,1,6.5,138.7108,26.2427,,,
0,0.009,0,3.375,351.735,41.8139,,,
0,0,1,5.25,154.2515,38.1855,,,
0,0.034,1,6.625,138.8295,38.7626,,,
0,0.05,1,6.25,148.9933,57.024,,,
0,0.121,1,7,152.6447,41.4802,,,
0,0.177,0,3.875,263.485,35.2678,,,
0,0.007,1,6.25,149.8528,40.7815,,,
0,0.224,1,6.375,162.1898,66.0233,,,
0,0.003,1,6,147.901,31.5703,,,
0,0.258,1,7,139.2397,37.1206,,,
0,0.633,0,3.625,226.77,64.2034,,,
0,0.017,1,6.375,142.8482,47.4535,,,
0,0.002,1,5.875,138.7215,26.6676,,,
0,0.066,0,3.25,219.68,9.87,,,
1,1,1,8.625,119.9646,26.6467,,,
1,0.997,1,7.875,128.3185,29.3641,,,
1,0.752,1,7.25,136.17,30.8325,,,
1,0.974,1,7.625,125.2568,34.2204,,,
1,1,1,8.625,111.5637,20.2139,,,
1,1,1,8.375,119.8833,29.1875,,,
1,0.976,1,7.375,132.7257,24.7121,,,
1,1,1,8.25,123.1371,25.5097,,,
1,0.999,1,7.75,125.0717,23.5433,,,
1,1,1,8.375,129.7724,29.1019,,,
1,0.999,1,7.875,121.007,27.1911,,,
1,0.997,1,7.625,125.45,26.3112,,,
1,0.998,1,7.625,122.1775,25.4524,,,
1,0.999,1,7.875,125.5753,28.5041,,,
1,1,1,8.5,118.1019,24.0344,,,
1,0.999,0,4.625,201.4617,30.6864,,,
1,0.987,0,4.375,220.065,31.6683,,,
1,0.994,0,4.75,218.4017,31.5705,,,
1,0.964,0,4,226.4267,23.9158,,,
1,0.989,0,4.125,215.8767,26.0623,,,
1,0.929,0,3.875,231.5717,33.6994,,,
1,0.975,0,4,209.1783,24.0427,,,
1,0.942,0,4.25,232.8217,36.8551,,,
1,0.98,0,4,204.6,26.7158,,,
1,0.863,0,3.75,217.4633,27.3325,,,
1,0.992,0,4.375,217.255,45.3323,,,
1,0.975,0,4,223.8967,39.7507,,,
1,0.967,0,4,220.4933,23.4998,,,
1,0.998,0,4.625,211.5333,34.4947,,,
1,0.128,0,4.125,266.19,36.7816,,,
1,0.978,0,4.125,222.465,45.9362,,,
1,0.539,0,3.625,237.92,19.7282,,,
1,0.469,0,3.75,249.9583,26.8205,,,
1,0.883,0,4.25,239.0442,28.3178,,,
1,0.995,0,4.75,205.4733,24.3255,,,
1,0.998,0,4.25,200.1333,31.5,,,
1,0.961,0,4.375,228.645,42.5286,,,
1,0.996,0,4.25,207.19,31.0802,,,
1,0.998,0,2.875,98.7317,8.2945,,,
1,0.932,0,4.25,234.8933,32.5172,,,
1,0.898,0,3.75,209.355,33.7085,,,
1,0.791,0,4.25,239.4167,40.3611,,,
1,0.991,0,4.5,221.705,49.9876,,,
1,0.811,0,3.75,226.3467,22.9945,,,
1,0.961,0,4.125,220.4883,52.9432,,,
1,0.979,0,4.125,224.2767,22.6651,,,
1,0.722,0,4.375,239.2983,45.9665,,,
1,0.277,0,2.875,168.5183,14.8764,,,
1,0.105,0,3.5,255.0533,24.2623,,,
1,0.449,0,4.625,246.5617,43.3338,,,
1,0.957,1,7.75,130.8473,35.7266,,,
1,1,1,8.125,117.569,24.3632,,,
1,0.991,0,4.25,218.925,31.8855,,,
1,0.969,0,4,213.4467,22.0339,,,
1,0.986,0,4.25,209.4283,17.3648,,,
1,0.715,0,3.875,246.3833,31.9665,,,
1,0.986,0,4.375,222.9833,42.395,,,
1,0.997,0,4.375,205.21,31.0532,,,
1,0.989,0,4.375,208.5333,21.6088,,,
1,0.995,0,4.375,201.28,24.2343,,,
1,0.985,0,4.125,225.9067,35.1696,,,
1,0.992,0,4.125,213.625,33.1896,,,
1,0.996,0,4.5,215.935,40.0987,,,
1,0.974,0,4.625,222.335,27.7291,,,
1,0.987,0,4.125,216.3283,22.3802,,,
1,0.98,0,4.875,223.6883,30.526,,,
1,0.989,0,3,132.565,13.8611,,,
1,0.984,0,4.25,224.8933,32.7097,,,
1,0.082,0,3.875,274.8683,46.2347,,,
1,0.948,0,4,236.305,37.3292,,,
1,0.998,0,4.625,191.405,21.156,,,
1,0.822,0,3.75,233.2333,27.1276,,,
1,0.676,0,3.625,204.1383,16.8791,,,
1,0.99,0,4.375,217.0667,31.9392,,,
1,0.998,0,4.5,209.945,33.6216,,,
1,0.851,0,3.875,238.885,42.5698,,,
1,0.99,0,4.25,211.105,22.3476,,,
1,0.985,0,4.125,191.7117,12.0281,,,
1,0.101,0,1.375,30.54,0,,,
1,0.537,0,4.625,244.8017,42.8518,,,
1,0.946,0,2.75,135.2367,34.7818,,,
1,0.991,0,4.5,195.1733,16.2771,,,
1,0.984,0,4.625,225.5367,36.9685,,,
1,0.95,0,3.875,214.175,31.6281,,,
1,0.976,0,5,228.0658,35.4166,,,
1,0.954,0,4.25,232.2033,22.8623,,,
1,0.963,0,4.5,229.535,44.3672,,,
1,0.999,0,5,213.3625,46.0045,,,
1,0.996,0,4.875,213.5258,29.2731,,,
1,0.383,0,2,93.24,4.4,,,
1,0.654,0,4.375,239.9567,42.3871,,,
1,1,0,4,160.9433,21.547,,,
1,0.935,1,7.375,135.705,27.9587,,,
1,0.124,1,6.875,149.6477,47.4257,,,
1,0.991,0,4.125,190.3917,17.8621,,,
1,0.999,1,7.75,119.8635,27.1605,,,
1,1,1,8.375,114.7763,22.8603,,,
1,0.994,0,5.125,216.6825,26.9423,,,
1,0.99,0,4.375,202.4233,18.7366,,,
1,0.853,0,3.875,240.7583,22.8197,,,
1,0.987,0,4.125,218.8333,23.9102,,,
1,0.71,0,3.625,206.22,21.0697,,,
1,0.999,0,5,201.8608,29.0355,,,
1,0.998,0,4.75,216.4417,42.0283,,,
1,0.734,0,3.125,186.6417,34.7198,,,
1,0.992,0,4.875,224.2108,45.5293,,,
1,0.453,0,3.125,187.7767,27.6165,,,
1,0.989,0,4.25,213.215,23.4428,,,
1,0.991,0,4.375,208.2733,24.4881,,,
1,0.996,0,4.75,221.4483,38.4927,,,
1,0.999,0,4.625,189.6667,25.0197,,,
1,0.976,0,4.125,219.4683,16.9096,,,
1,0.986,0,4.25,214.0467,21.3996,,,
1,0.996,0,4.625,220.0583,38.6068,,,
1,0.986,0,4.25,223.7117,29.4532,,,
1,0.995,0,4.625,206.6717,25.8313,,,
1,0.995,0,4.625,219.4183,35.466,,,
1,0.994,0,4.75,205.01,22.5719,,,
1,0.988,0,4.375,211.5183,23.7016,,,
1,0.994,0,4.25,214.7017,33.57,,,
1,0.997,0,4.25,204.9867,30.6903,,,
1,0.999,0,5.125,217.1775,45.9392,,,
1,0.988,0,4.125,223.2767,28.852,,,
1,0.996,0,4.375,205.99,29.6171,,,
1,0.973,0,4.125,230.6683,39.1302,,,
1,0.604,0,2.25,146.97,38.02,,,
1,0.531,0,3.5,211.945,27.685,,,
1,0.986,0,4.5,223.72,37.1381,,,
1,0.986,0,4.375,219.8167,35.0748,,,
1,0.982,0,4.25,208.2233,13.749,,,
1,0.995,1,7.625,126.6252,27.7755,,,
1,0.77,1,7.5,130.9725,37.6798,,,
1,0.999,0,4.5,203.0125,31.2411,,,
1,0.91,0,3.875,213.94,17.5679,,,
1,0.999,1,7.625,123.3477,22.3969,,,
1,1,1,8.625,121.3164,29.4382,,,
1,0.997,0,4.375,201.1633,26.9867,,,
1,0.962,0,4.5,229.645,44.4261,,,
1,0.964,0,4.25,232.3267,29.239,,,
1,0.761,0,3.75,238.3617,22.0855,,,
1,0.999,1,7.875,125.9785,26.3356,,,
1,0.995,1,7.75,125.9731,30.2011,,,
1,0.996,0,4.875,216.4675,31.2152,,,
1,0.93,0,3.875,215.9633,23.3995,,,
1,1,1,8,118.8755,29.5421,,,
1,1,1,8,118.487,23.6706,,,
1,1,1,8.625,118.4268,30.3047,,,
1,0.997,1,7.75,124.0452,28.7844,,,
1,0.985,0,4.125,227.2767,29.5357,,,
1,0.953,0,4.875,236.0975,61.7053,,,
1,0.967,1,7.5,126.7728,31.9488,,,
1,1,1,8.625,119.0737,28.3175,,,
1,0.999,0,4.625,206.1817,38.1995,,,
1,0.452,0,3.875,251.7033,42.2689,,,
1,0.776,0,3,152.8317,11.2352,,,
1,0.775,0,3.75,234.9667,22.2714,,,
1,0.903,0,3.75,197.49,25.8153,,,
1,0.999,1,7.75,123.6935,25.225,,,
1,0.784,1,7.375,130.499,35.4748,,,
1,0.995,0,4.375,205.37,28.0079,,,
1,0.999,0,5,211.6933,43.8518,,,
1,0.997,0,4.75,214.29,33.1684,,,
1,0.985,0,4.25,209.3067,16.4545,,,
1,0.983,1,7.75,128.1387,33.6867,,,
1,0.999,1,7.75,126.202,24.5662,,,
1,0.59,1,3.375,128.0817,33.7756,,,
1,0.904,0,2.625,142.765,36.1066,,,
1,0.991,0,4.375,212.955,28.1236,,,
1,0.988,0,4.125,214.695,24.0292,,,
1,0.971,0,4,230.56,43.9045,,,
1,0.965,0,4,218.1383,21.6378,,,
1,0.933,1,7.375,127.106,31.4321,,,
1,1,1,8.625,113.3936,22.1041,,,
1,0.909,0,3.875,223.1017,20.9619,,,
1,0.249,0,3.5,222.6333,6.6651,,,
1,0.996,0,4.25,200.2567,24.4819,,,
1,0.999,0,4.625,207.6583,34.059,,,
1,0.998,1,7.625,122.0735,25.1575,,,
1,0.995,1,7.5,125.4703,24.6633,,,
1,0.984,0,4.375,211.7625,20.3328,,,
1,0.995,0,4.25,203.7783,25.556,,,
1,0.992,0,4.25,216.6033,30.2883,,,
1,0.797,1,7.125,128.764,28.9797,,,
1,0.999,1,8,119.8155,30.0179,,,
1,0.997,0,4.75,219.005,45.1602,,,
1,0.997,0,5,206.4542,25.1162,,,
1,0.488,0,3.5,222.48,28.7886,,,
1,0.992,0,4.25,208.2567,23.9136,,,
1,0.984,0,4.125,203.66,13.3785,,,
1,0.98,0,4,214.3083,32.1721,,,
1,0.985,0,4.375,220.3983,28.2662,,,
1,0.87,0,4.5,237.7667,59.2984,,,
0,0.032,0,4,266.8817,59.7377,,,
0,0.002,0,3.125,271.25,20.68,,,
0,0.136,0,2.75,175.5317,19.8261,,,
0,0.011,0,3.375,348.035,39.935,,,
0,0.016,0,2.75,188.96,16.99,,,
0,0,0,2.375,228.1667,1.629,,,
0,0.004,1,6.125,137.5202,33.5575,,,
0,0.128,1,6.875,143.1767,38.566,,,
0,0.002,1,6.125,137.0022,39.9219,,,
0,0.005,1,6.25,138.964,38.3493,,,
0,0.042,1,6.5,136.0782,30.8669,,,
0,0.015,1,6.5,143.4183,39.9575,,,
0,0,1,5.625,135.413,44.1488,,,
0,0.002,1,6,141.6752,36.2834,,,
0,0.03,0,3.875,299.86,46.7284,,,
0,0,0,2.5,224.4,6.24,,,
0,0.044,1,6.25,155.2267,47.9672,,,
0,0.004,1,6,144.1127,28.0399,,,
0,0.054,0,3.125,206.175,17.025,,,
0,0.028,0,2.625,175.37,13.36,,,
0,0.076,1,6,159.282,65.1474,,,
0,0.005,1,6.25,140.8768,45.3186,,,
0,0.759,1,5.125,145.6208,20.9221,,,
0,0.07,1,6.75,143.8487,38.4458,,,
0,0.208,1,6.75,157.2333,31.6733,,,
0,0.026,1,6.625,143.0392,40.8264,,,
0,0.625,1,7.25,144.6454,33.789,,,
0,0.148,1,6.5,164.5878,47.1918,,,
0,0.063,0,3.125,217.07,28.9183,,,
0,0.099,1,6.875,138.8018,40.4279,,,
0,0,1,5.375,148.0048,39.0685,,,
0,0.109,1,6.875,137.1608,39.5613,,,
0,0.003,1,5.75,152.8288,48.5896,,,
0,0.066,1,6.75,136.98,38.5715,,,
0,0.621,1,7.125,142.8205,30.651,,,
0,0.017,1,5.5,168.4575,59.2786,,,
0,0.166,1,7.125,151.4702,41.988,,,
0,0.972,1,7.375,129.6635,26.4461,,,
0,0.023,1,6.375,139.8345,30.7559,,,
0,0.03,1,6.5,152.114,42.3309,,,
0,0.19,1,6.875,133.5783,34.4123,,,
0,0.228,1,7,133.845,38.0005,,,
0,0.258,1,6.875,155.5158,50.942,,,
0,0.025,1,6.375,148.3503,45.6198,,,
0,0.199,1,6.125,170.9223,65.613,,,
0,0.166,1,5.625,192.5735,64.3747,,,
0,0.261,1,7.125,150.2315,38.7544,,,
0,0.003,1,5.75,148.812,54.5136,,,
0,0.008,1,6.375,146.393,40.6042,,,
0,0.017,1,6.5,145.9502,43.0893,,,
0,0.002,1,5.875,144.166,42.0098,,,
0,0.002,1,5.125,166.9373,57.8747,,,
0,0.521,1,6.625,172.8263,69.706,,,
0,0.326,1,6.75,161.2085,56.9382,,,
0,0.557,1,7.125,144.0855,32.6347,,,
0,0.003,1,5.75,153.0353,47.0011,,,
0,0.327,1,6.75,157.3495,63.3424,,,
0,0.901,0,2.5,134.91,20.7,,,
0,0.01,1,6.125,149.4478,46.7525,,,
0,0.134,1,7,156.65,45.2369,,,
0,0,0,2,230.46,0,,,
0,0.001,1,5.875,137.9135,40.7563,,,
0,0.06,1,6,161.8053,55.2613,,,
0,0.16,1,4.625,171.5813,37.795,,,
0,0.097,1,6.875,135.7737,40.4713,,,
0,0.001,0,2.625,217.88,0.93,,,
0,0,0,2.625,267.095,22.345,,,
0,0.009,1,6.25,144.9547,44.8645,,,
0,0.007,1,6.25,136.3822,34.4346,,,
0,0.122,1,6.75,156.0973,45.9861,,,
0,0.006,0,3.375,270.9,29.82,,,
0,0.059,0,3.875,270.2467,57.2055,,,
0,0.303,1,6.75,129.1342,27.4719,,,
0,0.002,1,5.75,151.4058,45.9963,,,
0,0.002,0,2.75,228.2075,7.9602,,,
0,0.091,1,6.75,135.2523,35.8481,,,
0,0.202,1,6.5,164.2167,50.9143,,,
0,0.019,0,3.125,243.8683,11.7556,,,
0,0.028,0,3.75,303.155,48.6262,,,
0,0.644,0,3.625,239.03,37.1982,,,
0,0.002,0,2.75,220.1383,13.1338,,,
0,0.001,1,5.5,149.0025,44.2251,,,
0,0.135,1,7,147.5973,47.7387,,,
0,0.001,0,3.125,281.8183,42.1998,,,
0,0.004,1,6.125,142.4227,47.8085,,,
0,0.061,1,6.75,137.7222,39.2119,,,
0,0,0,2.375,274.18,7.24,,,
